CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,DB00584,Enalapril
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DB00731,Nateglinide
Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,DB01120,Gliclazide
[Ca],DB01373,Calcium
C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O.[177Lu+3],DB13985,Lutetium Lu 177 dotatate
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,DB00136,Calcitriol
C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,DB09070,Tibolone
CC[C@H]1[C@@H](C(=O)N[C@]2(C(=O)NS(=O)(=O)C3(C)CC3)C[C@H]2C(F)F)N2C[C@@H]1Oc1nc3cc(OC)ccc3nc1C(F)(F)CCCC[C@@H]1C[C@H]1OC(=O)N[C@@H](C(C)(C)C)C2=O,DB12026,Voxilaprevir
CC(=O)[O-].CC(=O)[O-].[Zn+2],DB14487,Zinc acetate
CC(=O)Nc1ccc(O)cc1,DB00316,Acetaminophen
CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,DB09299,Tenofovir alafenamide
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,DB00091,Cyclosporine
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,DB13928,Semaglutide
[F-].[Na+],DB09325,Sodium fluoride
[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,DB12161,Deutetrabenazine
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,DB13952,Estradiol acetate
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,DB13954,Estradiol cypionate
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DB00502,Haloperidol
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,DB13956,Estradiol valerate
[Zn],DB01593,Zinc
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,DB01744,Camphor
CCCCOc1ccc(OCCCN2CCOCC2)cc1,DB09345,Pramocaine
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,DB01783,Pantothenic acid
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,DB14123,Racementhol
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,DB00115,Cyanocobalamin
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,DB00126,Ascorbic acid
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,DB00152,Thiamine
Cc1ncc(CO)c(CO)c1O,DB00165,Pyridoxine
NC(=O)c1cccnc1,DB02701,Nicotinamide
CCN(CC)CC(=O)Nc1c(C)cccc1C,DB00281,Lidocaine
CN(C)CCOC(c1ccccc1)c1ccccc1,DB01075,Diphenhydramine
O=[Ti]=O,DB09536,Titanium dioxide
CNC[C@H](O)c1cccc(O)c1,DB00388,Phenylephrine
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,DB11064,Homosalate
COc1ccc(C(=O)c2ccccc2)c(O)c1,DB01428,Oxybenzone
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,DB09495,Avobenzone
CCCCC(CC)COC(=O)c1ccccc1O,DB11062,Octisalate
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,DB09535,Octocrylene
